date,Bottom_average
2024-11,-0.10049077877745387
2024-10,0.08338210606773745
2024-09,-0.056082092487922494
2024-08,0.014711155461108811
2024-07,-0.2497563272205817
2024-06,0.06984636120176493
2024-05,-0.04094588847715673
2024-04,-0.09497464819653402
2024-03,-0.14079179136872094
2024-02,-0.010395519194612304
2024-01,0.1437219826690889
2023-12,-0.0563478145440565
2023-11,0.18194108228173544
2023-10,0.060697372356837836
2023-09,-0.15413639178194521
2023-08,-0.14224137421363794
2023-07,-0.14394271907470219
2023-06,0.030972727083534577
2023-05,0.017128525232572703
2023-04,0.006317142043952381
2023-03,-0.01344993709380387
2023-02,-0.16357990536825728
2023-01,-0.22065369922807465
2022-12,0.1770707426709436
2022-11,0.034056751914042956
2022-10,-0.07097611605298229
2022-09,-0.055719924008289505
2022-08,-0.1919580847856024
2022-07,0.07798897370641368
2022-06,-0.013429973468520973
2022-05,0.005717792179344013
2022-04,-0.09964444087512449
2022-03,-0.21810211773719812
2022-02,-0.016179178141760495
2022-01,-0.016855798412182155
2021-12,-0.12482958099827797
2021-11,-0.1337000255238123
2021-10,-0.16926772610686483
2021-09,-0.027781886168135907
2021-08,-0.030432516221384136
2021-07,0.03616688964537636
2021-06,-0.20013432592075567
2021-05,0.07906110240072037
2021-04,0.019931967300283675
2021-03,-0.06705430078197483
2021-02,-0.060475037052857165
2021-01,0.22145127716982874
2020-12,0.20579251929499792
2020-11,0.18605503325782743
2020-10,0.3740311099519087
2020-09,-0.011836318156598385
2020-08,-0.08330644163179643
2020-07,0.03324729514940636
2020-06,0.0821968605093355
2020-05,0.09662633674869321
2020-04,-0.02584986393702415
2020-03,0.2632064485579473
2020-02,-0.4345269835582966
2020-01,-0.14947857684216054
2019-12,-0.11331127141620034
2019-11,0.08544540912779497
2019-10,-0.0256688008437902
2019-09,-0.04686505802837864
2019-08,-0.003848971390182916
2019-07,-0.1672419913822172
2019-06,-0.09674278316339387
2019-05,0.016239314964261526
2019-04,-0.10638655400067219
2019-03,-0.054519633816036944
2019-02,0.0018848803230946964
2019-01,0.01964772138074103
2018-12,0.23921698867209676
2018-11,-0.25717596778546
2018-10,-0.03165146726239249
2018-09,-0.21087032666557723
2018-08,-0.033941512220253885
2018-07,0.04501441024434906
2018-06,-0.0715322429673576
2018-05,0.005041017040879378
2018-04,0.049065654728419394
2018-03,-0.0429560037708793
2018-02,-0.017125945491612084
2018-01,-0.021312451446398692
2017-12,0.027202738082118445
2017-11,0.0315527805176416
2017-10,0.06988545789101243
2017-09,0.029206317613584852
2017-08,0.11160188267923965
2017-07,-0.014391701015897986
2017-06,-0.009864293932747221
2017-05,-0.023049086011177625
2017-04,-0.0805305811393073
2017-03,-0.13856143206049268
2017-02,0.0020031476627630942
2017-01,-0.026709608172080766
2016-12,0.04225434062940124
2016-11,-0.016814700299844245
2016-10,0.13990850793895096
2016-09,-0.09638984673584546
2016-08,0.03254259725955317
2016-07,0.033403359473916844
2016-06,0.034330487750611774
2016-05,-0.00797294078237715
2016-04,-0.15820534104053333
2016-03,0.22570099221266712
2016-02,0.1597308405149071
2016-01,0.1717094007593116
2015-12,-0.1321900514397608
2015-11,-0.20822341111373913
2015-10,-0.03067388022406466
2015-09,0.07719501404509327
2015-08,-0.1208342537718135
2015-07,0.008655230092238599
2015-06,-0.17125216757795356
2015-05,-0.05395720598656427
2015-04,-0.12325130522862067
2015-03,0.12398700156943832
2015-02,-0.07798305276334186
2015-01,0.07565839364305098
2014-12,0.031163573640718305
2014-11,-0.04078526328270299
2014-10,0.05039909989199626
2014-09,-0.1323343907265883
2014-08,-0.129864547059876
2014-07,0.023592993945503186
2014-06,0.01591960853670376
2014-05,0.11087335863235903
2014-04,-0.08320712925640504
2014-03,-0.0630087317416444
2014-02,-0.022955605366843435
2014-01,0.06963386581512922
2013-12,0.02706735593181651
2013-11,0.0125212314367845
2013-10,-0.04499606430885281
2013-09,0.055352851509300804
2013-08,0.057219538694247174
2013-07,-0.03830129597556039
2013-06,0.10138068390435287
2013-05,-0.09154992720421717
2013-04,0.06648923877244417
2013-03,0.022814237747611526
2013-02,-0.03034709349321632
2013-01,-0.029491757493577235
2012-12,0.08256040024749318
2012-11,0.03786833490255492
2012-10,0.03150367863533244
2012-09,-0.07303840134526249
2012-08,0.009042989570268101
2012-07,0.0210771712859569
2012-06,-0.08359952270491847
2012-05,0.03194898790026131
2012-04,-0.11895360823490757
2012-03,-0.09366673822318722
2012-02,0.04330001100990652
2012-01,0.03897443281730165
2011-12,0.13201853036186667
2011-11,-0.03129732767594666
2011-10,-0.06830423025351372
2011-09,0.10416793680958049
2011-08,-0.19548281910380877
2011-07,-0.17010409744295057
2011-06,-0.021672773627549234
2011-05,-0.08657234162571686
2011-04,-0.07899501083325891
2011-03,-0.0325721906259052
2011-02,0.04209793227230289
2011-01,0.03675749636642738
2010-12,0.09911011010373663
2010-11,0.11530678511280952
2010-10,0.009963292900383757
2010-09,-0.010130855104965199
2010-08,0.14313512872152373
2010-07,-0.0990865204657749
2010-06,0.10415673877467259
2010-05,-0.1695706077516528
2010-04,-0.1707801617494446
2010-03,0.18589556293467305
2010-02,0.11042740701006613
2010-01,0.03984528349428614
2009-12,0.013930213065565304
2009-11,0.07136243240683544
2009-10,0.02223103309696309
2009-09,-0.10817711164860605
2009-08,0.22802941929308632
2009-07,0.2611837981627807
2009-06,0.21947069330490662
2009-05,-0.0030860281013341665
2009-04,0.20239733424385156
2009-03,0.456158476378763
2009-02,0.15139299515180998
2009-01,-0.1944166106818211
2008-12,-0.08996082566115556
2008-11,-0.01688684197346718
2008-10,-0.4018756694796192
2008-09,-0.38990286882855607
2008-08,-0.1702344877796601
2008-07,0.054265219713236966
2008-06,0.07938858127054535
2008-05,-0.19978002082922414
2008-04,0.05571719090341774
2008-03,-0.031155881075477457
2008-02,0.055545376729828386
2008-01,-0.10288197321490994
2007-12,-0.009565388594567766
2007-11,-0.042913247260790856
2007-10,-0.13701776188258605
2007-09,-0.01203059179077973
2007-08,-0.01160267334690798
2007-07,-0.04577734686150779
2007-06,-0.08963084147061269
2007-05,-0.0410997882778788
2007-04,-0.025855041777874652
2007-03,0.0455349370977195
2007-02,-0.029681219700718194
2007-01,-0.013046382596832025
2006-12,0.041712521382693664
2006-11,0.012786337255278734
2006-10,0.029758575284338274
2006-09,0.07590513525027831
2006-08,0.028529204467605207
2006-07,0.011210423930257953
2006-06,-0.016950721541334295
2006-05,-0.029763327430483048
2006-04,-0.043078280782938926
2006-03,-0.007766678396441596
2006-02,0.004261381969298509
2006-01,-0.014593716886372617
2005-12,0.15939754156567895
2005-11,0.06270166182096233
2005-10,0.012628082029023947
2005-09,-0.0025718863829105928
2005-08,0.012557550604504709
2005-07,-0.02514999573131301
2005-06,0.10323279388932106
2005-05,-0.01486270342104526
2005-04,0.08029930245522401
2005-03,-0.043224154754827104
2005-02,-0.10801887172858653
2005-01,-0.015037407128128946
2004-12,-0.04217051008115586
2004-11,0.1035053750335248
2004-10,0.09716749182641435
2004-09,0.02554220231339566
2004-08,0.038724448144560615
2004-07,-0.06489703714746875
2004-06,-0.11203542967828461
2004-05,0.00326628574314751
2004-04,-0.12930926026341763
2004-03,-0.08230132774931082
2004-02,-0.05732699515776493
2004-01,-0.065351598057868
2003-12,0.16427876692277402
2003-11,-0.008990175049221656
2003-10,0.06781337634345085
2003-09,0.2212764021425102
2003-08,0.016195634946444132
2003-07,0.07506548949819793
2003-06,0.1814099752909068
2003-05,0.08456582255946091
2003-04,0.44330001213155085
2003-03,0.2026759770499428
2003-02,0.002940650195191345
2003-01,0.04235670822804994
2002-12,0.01706010206406037
2002-11,-0.23026065322770428
2002-10,0.36649332106907406
2002-09,0.1763717470368164
2002-08,-0.260598488275307
2002-07,0.026638619987029453
2002-06,-0.24557256552971232
2002-05,-0.22889521563701573
2002-04,-0.09334337102433078
2002-03,-0.08153623968646928
2002-02,0.1134758646535166
2002-01,-0.04524800842635924
2001-12,0.06750954121818618
2001-11,0.16824040002801663
2001-10,0.12873942995617868
2001-09,0.06775687955804696
2001-08,-0.25451075169818593
2001-07,-0.11258105994066082
2001-06,-0.05859533477095135
2001-05,-0.07996800610770893
2001-04,0.13792255950423454
2001-03,0.028702746180514313
2001-02,-0.12178852459053435
2001-01,-0.11044931908381049
2000-12,0.3589216105297589
2000-11,-0.10232228013743049
2000-10,-0.21674462728181645
2000-09,-0.1607333453028532
2000-08,-0.03215759348291131
2000-07,0.039017050724985264
2000-06,-0.04709955680703529
2000-05,0.046683964020058075
2000-04,0.004068246191742275
2000-03,-0.08315879805667303
2000-02,-0.020172166891662638
2000-01,0.14200813598961784
1999-12,0.1220146745725666
1999-11,-0.010679612058329522
1999-10,0.06787202120325404
1999-09,-0.109950827210199
1999-08,0.0204357800519987
1999-07,-0.05128266827599589
1999-06,0.013886520104901217
1999-05,0.07647249270698878
1999-04,0.0917288829605293
1999-03,0.04907776368021761
1999-02,-0.09814753235544721
1999-01,-0.16744841079497114
1998-12,0.17883137578058178
1998-11,-0.0055266441675963385
1998-10,0.04545111653557623
1998-09,0.0982934823368467
1998-08,-0.027789460316490378
1998-07,-0.23962899804940746
1998-06,-0.13692360896925684
1998-05,-0.041730226947602055
1998-04,0.04648888174177236
1998-03,-0.02050514246978305
1998-02,0.031217342129333664
